Breach_ID,Breach_Start_Date,Breach_End_Date,Year,Attack_Type,Attack_Vector,Vulnerability,Detection_Method,System_Affected,Breach_Severity,How_Resolved,Origin_Country,Target_Country,Target_Sector,Data_Compromised,Notes
4571BB3C,2020-12-30,2021-01-11,2020,API Exploit,USB Infection,Zero-Day Vulnerability,Unusual Activity Detection,Payment Server,Low,Zero-Day Patch,Australia,Canada,Retail,Employee Records,Automated synthetic breach entry for research dataset.
4468F697,2024-04-17,2024-04-27,2024,API Exploit,Web Exploit,Privilege Escalation Bug,Threat Intelligence Feed,Cloud Storage,Medium,Zero-Day Patch,France,Russia,Energy,User Tokens,Automated synthetic breach entry for research dataset.
FB2833B3,2023-07-04,2023-07-07,2023,SQL Injection,Social Engineering,CVE-2021-44228 (Log4j),User Reported,Web Server,Low,Zero-Day Patch,Iran,Iran,Finance,Medical Records,Automated synthetic breach entry for research dataset.
A4D55C14,2023-11-09,2023-11-15,2023,DDoS,Cloud Misconfiguration,Outdated Firewall,Unusual Activity Detection,Payment Server,High,Firewall Updated,Canada,Netherlands,Banking,Customer Data,Automated synthetic breach entry for research dataset.
7816010E,2023-07-06,2023-07-07,2023,Ransomware,Social Engineering,Outdated Firewall,User Reported,Database,Low,Zero-Day Patch,Canada,South Korea,Tech,Emails,Automated synthetic breach entry for research dataset.
DA0918DB,2022-04-15,2022-04-21,2022,API Exploit,Cloud Misconfiguration,Misconfigured S3 Bucket,Firewall Logs,Internal Network,Medium,Key Rotation,Iran,Canada,Transportation,System Configurations,Automated synthetic breach entry for research dataset.
ADC1C529,2018-04-05,2018-04-11,2018,Ransomware,Email Phishing,Weak Password Policy,SIEM Alert,IoT Devices,Critical,Key Rotation,Iran,Pakistan,Banking,Customer Data,Automated synthetic breach entry for research dataset.
9B8631C7,2015-12-22,2015-12-25,2015,DDoS,Social Engineering,Weak Password Policy,Threat Intelligence Feed,Web Server,Critical,Backups Restored,Australia,Japan,Retail,Medical Records,Automated synthetic breach entry for research dataset.
875954DC,2018-09-17,2018-09-28,2018,Phishing,Cloud Misconfiguration,Privilege Escalation Bug,Unusual Activity Detection,IoT Devices,Medium,Zero-Day Patch,Italy,Italy,Retail,Passwords,Automated synthetic breach entry for research dataset.
D4B5B3E0,2023-09-07,2023-09-19,2023,Insider Threat,Cloud Misconfiguration,Outdated Firewall,External Audit,Internal Network,High,Traffic Filtering,South Korea,France,Government,Internal Documents,Automated synthetic breach entry for research dataset.
C1CADBA6,2024-05-03,2024-05-06,2024,Zero-Day Exploit,Drive-by Download,Misconfigured S3 Bucket,Intrusion Detection System,Email System,Critical,Backups Restored,UK,Iran,Finance,Transaction Logs,Automated synthetic breach entry for research dataset.
106E4234,2019-01-10,2019-01-20,2019,Zero-Day Exploit,Social Engineering,Misconfigured S3 Bucket,Intrusion Detection System,IoT Devices,Low,MFA Implemented,Netherlands,China,Government,Financial Logs,Automated synthetic breach entry for research dataset.
A62887EF,2016-03-27,2016-04-02,2016,DDoS,Remote Desktop (RDP),Weak Password Policy,Threat Intelligence Feed,Email System,Medium,Traffic Filtering,South Korea,China,Retail,System Configurations,Automated synthetic breach entry for research dataset.
C99F8F58,2023-10-15,2023-10-20,2023,Phishing,Malicious Link,Zero-Day Vulnerability,User Reported,Endpoint Devices,Medium,Traffic Filtering,Netherlands,Pakistan,Tech,Employee Records,Automated synthetic breach entry for research dataset.
EBCC8B94,2016-10-03,2016-10-09,2016,Supply Chain Attack,Remote Desktop (RDP),Zero-Day Vulnerability,Firewall Logs,Cloud Storage,Medium,Employee Terminated,South Korea,Russia,Transportation,Transaction Logs,Automated synthetic breach entry for research dataset.
F784E546,2024-07-20,2024-07-31,2024,Phishing,Drive-by Download,Zero-Day Vulnerability,Intrusion Detection System,Cloud Storage,Critical,Backups Restored,UAE,India,Telecom,Internal Documents,Automated synthetic breach entry for research dataset.
8C038109,2017-06-20,2017-06-24,2017,API Exploit,Cloud Misconfiguration,Privilege Escalation Bug,Intrusion Detection System,Cloud Storage,Critical,MFA Implemented,France,Canada,Manufacturing,Customer Data,Automated synthetic breach entry for research dataset.
75C4F36D,2023-04-24,2023-05-06,2023,Phishing,Email Phishing,CVE-2021-44228 (Log4j),Unusual Activity Detection,Payment Server,Critical,Employee Terminated,China,Italy,Transportation,System Configurations,Automated synthetic breach entry for research dataset.
20725C8D,2024-07-28,2024-08-02,2024,Malware Injection,Drive-by Download,Misconfigured S3 Bucket,Intrusion Detection System,IoT Devices,Low,Key Rotation,Brazil,Canada,Telecom,User Tokens,Automated synthetic breach entry for research dataset.
E4EF1E6A,2018-09-26,2018-10-08,2018,Ransomware,Social Engineering,Misconfigured S3 Bucket,SIEM Alert,Email System,Low,Traffic Filtering,Pakistan,Australia,Energy,Transaction Logs,Automated synthetic breach entry for research dataset.
932CE4F3,2023-03-30,2023-04-05,2023,Ransomware,Malicious Link,Unsecured API,User Reported,Internal Network,High,Traffic Filtering,UAE,Spain,Healthcare,User Tokens,Automated synthetic breach entry for research dataset.
74C7615B,2021-06-28,2021-06-30,2021,Insider Threat,Email Phishing,SQL Injection Flaw,External Audit,Endpoint Devices,Critical,Patch Applied,Nigeria,Canada,Retail,Employee Records,Automated synthetic breach entry for research dataset.
3DDB34B1,2015-04-12,2015-04-16,2015,Zero-Day Exploit,Compromised Vendor,Zero-Day Vulnerability,External Audit,Web Server,Medium,Malware Removal,Iran,Nigeria,Government,Employee Records,Automated synthetic breach entry for research dataset.
E8026328,2025-10-25,2025-10-31,2025,SQL Injection,Cloud Misconfiguration,SQL Injection Flaw,Unusual Activity Detection,IoT Devices,Low,Patch Applied,Japan,China,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
E498BD33,2023-05-08,2023-05-16,2023,API Exploit,Cloud Misconfiguration,Unpatched VPN,SIEM Alert,Payment Server,High,Backups Restored,Italy,Canada,Government,Employee Records,Automated synthetic breach entry for research dataset.
0EB1CF15,2020-07-04,2020-07-12,2020,Phishing,Compromised Vendor,Unpatched VPN,Unusual Activity Detection,Email System,Critical,MFA Implemented,India,Japan,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
AF68ECA1,2023-04-22,2023-04-23,2023,Ransomware,Drive-by Download,Privilege Escalation Bug,User Reported,Email System,Critical,Employee Terminated,Pakistan,South Korea,Tech,System Configurations,Automated synthetic breach entry for research dataset.
3000FA20,2019-04-06,2019-04-17,2019,Phishing,Compromised Vendor,CVE-2021-44228 (Log4j),SIEM Alert,Email System,High,Backups Restored,Pakistan,UAE,Government,Passwords,Automated synthetic breach entry for research dataset.
B6137E33,2025-09-26,2025-10-08,2025,Ransomware,Drive-by Download,CVE-2021-44228 (Log4j),Intrusion Detection System,Email System,Low,Employee Terminated,Iran,Pakistan,Retail,Employee Records,Automated synthetic breach entry for research dataset.
36B4C028,2020-07-20,2020-07-28,2020,SQL Injection,Drive-by Download,Misconfigured S3 Bucket,Firewall Logs,Database,Medium,Employee Terminated,Australia,France,Government,Internal Documents,Automated synthetic breach entry for research dataset.
38F24428,2025-03-26,2025-04-07,2025,Cloud Misconfiguration,Remote Desktop (RDP),Weak Password Policy,SIEM Alert,IoT Devices,Medium,Backups Restored,China,Pakistan,Government,Financial Logs,Automated synthetic breach entry for research dataset.
066DEB73,2022-04-29,2022-05-06,2022,SQL Injection,Email Phishing,Privilege Escalation Bug,SIEM Alert,IoT Devices,Critical,Employee Terminated,Nigeria,India,Energy,Customer Data,Automated synthetic breach entry for research dataset.
AE93ECBA,2021-03-03,2021-03-09,2021,DDoS,USB Infection,Unpatched VPN,Firewall Logs,Endpoint Devices,Medium,Firewall Updated,Netherlands,Germany,Tech,Medical Records,Automated synthetic breach entry for research dataset.
DDF245F4,2016-04-18,2016-04-30,2016,Malware Injection,Web Exploit,Unpatched VPN,Unusual Activity Detection,Internal Network,Medium,Malware Removal,Iran,China,Finance,Passwords,Automated synthetic breach entry for research dataset.
EC0D02F7,2016-12-10,2016-12-15,2016,Zero-Day Exploit,Malicious Link,CVE-2021-44228 (Log4j),Unusual Activity Detection,Email System,Critical,Key Rotation,UK,UK,Transportation,Medical Records,Automated synthetic breach entry for research dataset.
E7661423,2015-06-28,2015-07-07,2015,Phishing,Drive-by Download,CVE-2021-44228 (Log4j),Threat Intelligence Feed,Cloud Storage,High,Employee Terminated,USA,Spain,Manufacturing,System Configurations,Automated synthetic breach entry for research dataset.
599FC7D7,2023-01-02,2023-01-14,2023,Malware Injection,Compromised Vendor,Zero-Day Vulnerability,Unusual Activity Detection,Payment Server,Low,Firewall Updated,France,France,Education,Transaction Logs,Automated synthetic breach entry for research dataset.
25C6EE08,2018-11-16,2018-11-17,2018,SQL Injection,Social Engineering,Unsecured API,User Reported,Web Server,Critical,Firewall Updated,Nigeria,Japan,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
507CBDFD,2017-03-04,2017-03-16,2017,Phishing,Remote Desktop (RDP),SQL Injection Flaw,External Audit,Payment Server,Critical,Malware Removal,USA,South Korea,Tech,Emails,Automated synthetic breach entry for research dataset.
A1CEA036,2019-09-10,2019-09-19,2019,Malware Injection,Social Engineering,Privilege Escalation Bug,User Reported,Database,Medium,Firewall Updated,India,USA,Tech,Passwords,Automated synthetic breach entry for research dataset.
143FF536,2016-04-09,2016-04-17,2016,Supply Chain Attack,Compromised Vendor,Weak Password Policy,External Audit,IoT Devices,Low,Patch Applied,India,Iran,Transportation,Customer Data,Automated synthetic breach entry for research dataset.
B1FB33E8,2025-04-07,2025-04-08,2025,SQL Injection,Cloud Misconfiguration,Unsecured API,External Audit,Database,High,Backups Restored,Italy,Nigeria,Healthcare,Financial Logs,Automated synthetic breach entry for research dataset.
1C2875E2,2017-01-10,2017-01-16,2017,Supply Chain Attack,USB Infection,Unsecured API,SIEM Alert,IoT Devices,Medium,Key Rotation,Iran,Nigeria,Healthcare,Emails,Automated synthetic breach entry for research dataset.
6B03B6C4,2017-11-17,2017-11-26,2017,SQL Injection,Remote Desktop (RDP),Unsecured API,User Reported,Internal Network,Medium,Key Rotation,Netherlands,UK,Finance,Internal Documents,Automated synthetic breach entry for research dataset.
2B2180DD,2025-05-19,2025-05-31,2025,Cloud Misconfiguration,Malicious Link,Unsecured API,User Reported,Payment Server,Medium,Patch Applied,Brazil,UAE,Banking,Customer Data,Automated synthetic breach entry for research dataset.
53F668AD,2015-04-12,2015-04-20,2015,Malware Injection,USB Infection,Outdated Firewall,Threat Intelligence Feed,Web Server,Medium,Zero-Day Patch,Russia,China,Healthcare,Medical Records,Automated synthetic breach entry for research dataset.
8E44BDBA,2020-06-06,2020-06-14,2020,Supply Chain Attack,Web Exploit,CVE-2021-44228 (Log4j),Unusual Activity Detection,Payment Server,Low,Firewall Updated,India,Pakistan,Finance,Emails,Automated synthetic breach entry for research dataset.
70E4893C,2022-01-08,2022-01-17,2022,Insider Threat,Cloud Misconfiguration,CVE-2021-44228 (Log4j),External Audit,Email System,Critical,Employee Terminated,Italy,Netherlands,Energy,Employee Records,Automated synthetic breach entry for research dataset.
DB1CE001,2022-09-26,2022-09-30,2022,Ransomware,Social Engineering,SQL Injection Flaw,Firewall Logs,Internal Network,High,Employee Terminated,UAE,Pakistan,Telecom,User Tokens,Automated synthetic breach entry for research dataset.
BFC1742C,2023-08-30,2023-09-01,2023,Cloud Misconfiguration,Web Exploit,Unpatched VPN,Intrusion Detection System,Endpoint Devices,Low,Backups Restored,Netherlands,Nigeria,Retail,System Configurations,Automated synthetic breach entry for research dataset.
D2AE6664,2021-01-14,2021-01-17,2021,DDoS,Social Engineering,Zero-Day Vulnerability,User Reported,IoT Devices,Medium,System Isolation,Nigeria,Pakistan,Transportation,User Tokens,Automated synthetic breach entry for research dataset.
8BB2B25E,2021-10-31,2021-11-03,2021,Supply Chain Attack,Social Engineering,Weak Password Policy,SIEM Alert,Email System,Medium,Malware Removal,Spain,India,Banking,Customer Data,Automated synthetic breach entry for research dataset.
B39942C0,2019-12-15,2019-12-26,2019,Cloud Misconfiguration,Compromised Vendor,CVE-2021-44228 (Log4j),Firewall Logs,Internal Network,Medium,MFA Implemented,Iran,Italy,Energy,Medical Records,Automated synthetic breach entry for research dataset.
7408EBAC,2020-05-24,2020-06-02,2020,Insider Threat,Social Engineering,Unpatched VPN,Threat Intelligence Feed,Cloud Storage,High,MFA Implemented,Italy,USA,Manufacturing,Emails,Automated synthetic breach entry for research dataset.
7BE82CAA,2023-04-27,2023-04-29,2023,DDoS,Email Phishing,CVE-2021-44228 (Log4j),External Audit,Endpoint Devices,High,Zero-Day Patch,USA,Netherlands,Education,Customer Data,Automated synthetic breach entry for research dataset.
A867C482,2016-12-20,2016-12-21,2016,API Exploit,Malicious Link,Zero-Day Vulnerability,SIEM Alert,Internal Network,Medium,Firewall Updated,Nigeria,Brazil,Retail,Internal Documents,Automated synthetic breach entry for research dataset.
63DA7331,2021-06-18,2021-06-30,2021,Phishing,Drive-by Download,Unpatched VPN,Threat Intelligence Feed,Internal Network,Low,Traffic Filtering,India,UK,Banking,Employee Records,Automated synthetic breach entry for research dataset.
A560D443,2020-03-23,2020-03-26,2020,API Exploit,Social Engineering,SQL Injection Flaw,User Reported,Database,High,System Isolation,India,Brazil,Telecom,Medical Records,Automated synthetic breach entry for research dataset.
63394E1D,2023-12-23,2024-01-03,2023,Zero-Day Exploit,Cloud Misconfiguration,Outdated Firewall,SIEM Alert,Internal Network,Critical,Malware Removal,France,China,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
8BAB1BA7,2020-02-06,2020-02-16,2020,Ransomware,Malicious Link,Weak Password Policy,Firewall Logs,Database,Low,Zero-Day Patch,Nigeria,USA,Transportation,Customer Data,Automated synthetic breach entry for research dataset.
682D1786,2017-06-02,2017-06-13,2017,DDoS,Drive-by Download,Outdated Firewall,External Audit,Email System,Low,Malware Removal,Canada,Spain,Banking,Employee Records,Automated synthetic breach entry for research dataset.
1C0CF5F8,2020-04-05,2020-04-12,2020,Supply Chain Attack,Social Engineering,Misconfigured S3 Bucket,User Reported,Database,High,Backups Restored,UAE,Germany,Energy,Financial Logs,Automated synthetic breach entry for research dataset.
62AE7C1F,2015-09-16,2015-09-19,2015,Ransomware,Malicious Link,Weak Password Policy,User Reported,Email System,High,Zero-Day Patch,UK,Netherlands,Healthcare,System Configurations,Automated synthetic breach entry for research dataset.
838ADC81,2016-11-19,2016-11-28,2016,Zero-Day Exploit,Remote Desktop (RDP),Outdated Firewall,SIEM Alert,Payment Server,Critical,Zero-Day Patch,India,Italy,Healthcare,Medical Records,Automated synthetic breach entry for research dataset.
4141F06B,2016-11-24,2016-11-29,2016,Ransomware,Web Exploit,Privilege Escalation Bug,User Reported,Internal Network,Low,System Isolation,Australia,Pakistan,Banking,Medical Records,Automated synthetic breach entry for research dataset.
274C8AEF,2018-05-03,2018-05-08,2018,DDoS,Cloud Misconfiguration,Misconfigured S3 Bucket,Threat Intelligence Feed,Cloud Storage,Low,Patch Applied,India,Brazil,Tech,Internal Documents,Automated synthetic breach entry for research dataset.
E91873CF,2018-10-22,2018-10-25,2018,API Exploit,USB Infection,Unpatched VPN,Threat Intelligence Feed,IoT Devices,Critical,Patch Applied,Italy,Iran,Government,Medical Records,Automated synthetic breach entry for research dataset.
C54D1397,2021-07-15,2021-07-17,2021,Insider Threat,Social Engineering,CVE-2021-44228 (Log4j),External Audit,Email System,High,MFA Implemented,Russia,UK,Banking,Internal Documents,Automated synthetic breach entry for research dataset.
